상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),카테고리,Dictionary
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,324556,서울우유 딸기우유아이스크림(474g/EA),59650780,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,324558,서울우유 초코우유아이스크림(474g/EA),256209703,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,324560,서울우유 바나나우유아이스크림(474g/EA),65301286,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,330457,서울우유 흰우유아이스크림(트레이더스용 474ml*2개입 948g/EA),35216226,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,335269,서울우유 흰우유아이스크림(100g/EA),328589754,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,335271,서울우유 초코우유아이스크림(100g/EA),292764733,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,335287,서울우유 살롱밀크티아이스크림(100g/EA),7824311,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,335294,서울우유 커피우유아이스크림(100g/EA),35802158,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,337764,아이스푸드 얼음(1Kg/EA),214466,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,338253,파인애플샤베트(SY프랜차이즈용 130ml 130g/EA),74996080,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,339187,롯데푸드 빠삐코(130ml*35입 4.55Kg/BOX),1638566,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,339190,해태제과 탱크보이(120ml*35입 120g/EA),859349,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,339192,롯데제과 스크류바(75ml*80입_냉매포함 75g/EA),156800,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,342206,바삭크래마 바닐라아이스크림(5L 5Kg/EA),62400,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,347707,서울우유 커피우유아이스크림(쿠팡용 100ml*4개입 400g/EA),6790,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,347708,서울우유 초코우유아이스크림(쿠팡용 100ml*4개입 400g/EA),157553,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,347710,서울우유 흰우유아이스크림(쿠팡용 100ml*4개입 400g/EA),109298,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,349652,햇반 라이스크림(백미 140g/EA),70475802,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,349653,햇반 라이스크림(흑미 140g/EA),37009616,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,354753,초코샤베트(자연드림_스푼없음_40개입 80g/EA),41991785,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,354754,눈꽃딸기샤베트(자연드림_스푼없음_40개입 80g/EA),17980615,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,354755,구슬팡딸기바나나(자연드림_스푼있음_50g*24개 50g/EA),39878773,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355015,구슬팡더블초코(자연드림_스푼있음_50g*24개 50g/EA),70848906,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355106,서울우유 비요뜨요거트아이스크림(초코볼 474g/EA),453871310,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355107,서울우유 비요뜨요거트아이스크림(딸기 474g/EA),445806905,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355108,서울우유 비요뜨요거트아이스크림(블루베리 474g/EA),359498696,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355298,햇반 라이스크림(백미_140ml*3입번들 420g/EA),21981489,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,355300,햇반 라이스크림(흑미_140ml*3입번들 420g/EA),517764,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357376,상하목장 아이스크림믹스(유기농_초콜릿 1Kg/EA),15860,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357392,아이스푸드 얼음컵(165g*15EA 2.47Kg/BOX),965640,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357394,아이스푸드 얼음컵(230g*12EA 2.76Kg/BOX),35670,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357471,오뚜기 생얼음(1kg*10입 10Kg/BOX),389276,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357873,하겐다즈 바닐라아이스크림(9.46L 4.9Kg/EA),14374410,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357881,하겐다즈 초코아이스크림(9.46L 4.9Kg/EA),5362769,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357908,훼미리식품 초코가득바(자연드림_70ml 70g/EA),46535,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357910,훼미리식품 커피가득바(자연드림_70ml 70g/EA),23035,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357913,훼미리식품 딸기머거바(자연드림_75ml 75g/EA),106190,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357914,훼미리식품 포도머거바(자연드림_75ml 75g/EA),98690,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,357918,훼미리식품 단팥가득바(자연드림_70ml 70g/EA),8600,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,359340,롯데제과 셀렉션(초코&딸기_50ml*80입 4Kg/BOX),288066,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,360160,파인애플샤벳트(올바른에프앤비용 130g/EA),9043200,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,368843,C파인애플셔벗(치치용 130ml*20입 2.6Kg/BOX),31494000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,369906,배스킨라빈스 쿠키앤크림아이스크림(컵_24입/박스 100g/EA),13014822,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,369911,배스킨라빈스 체리쥬빌레아이스크림(컵_24입/박스 100g/EA),4628690,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,369914,배스킨라빈스 아몬드봉봉아이스크림(컵_24입/박스 100g/EA),13558570,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,369918,배스킨라빈스 민트초코아이스크림(컵_24입/박스 100g/EA),3711266,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,369926,배스킨라빈스 뉴욕치즈케이크아이스크림(컵_24입/박스 100g/EA),7215980,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370139,프랭크 바닐라아이스크림(프랭크용 4L*4입 16Kg/BOX),419463788,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370463,스윗맘 바닐라아이스크림(b에프앤비용 4L 4Kg/EA),572000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370592,바닐라밀크쉐이크(지티에스버거용 355g/EA),57184240,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370593,초콜렛밀크쉐이크(지티에스버거용 355g/EA),8347200,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370594,쿠키앤크림밀크쉐이크(지티에스버거용 355g/EA),9732480,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370595,민트초코밀크쉐이크(지티에스버거용 355g/EA),816960,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370667,블루베리아이스크림(b에프앤비용 4Kg/EA),473000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370783,코코넛아이스(b에프앤비용 170ml*20입 3.4Kg/BOX),1176000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,370837,파인애플샤베트(b코앤타베용 130ml*20입 2.6Kg/BOX),1848000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,371399,빙그레 투게더(6입_박스출고 300g/EA),981900,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,372931,C파인애플샤베트(체인전용 NEW_130ml*20입 2.6Kg/BOX),147522120,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,374999,파인애플샤베트(주점용 130ml 130g/EA),2528386,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,375000,수박샤베트(주점용 250ml 250g/EA),1494740,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,378655,TB패션후르츠망고아이스샤베트(타베코리아용 130ml*20입 13Kg/BOX),2584000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,378979,TB파인애플샤베트(타베코리아용 130ml*20입 2.6Kg/BOX),136000,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,378995,TB파밀리아바닐라아이스크림(타베코리아용 10Kg/EA),10287750,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,379727,프랭크 후렌치바닐라아이스크림(프랭크용 5L*2입 10Kg/BOX),154387500,0,
가공식품,편의식/가공품기타,디저트류,아이스크림/빙과,381234,서울우유X프레시웨이 파르페아이스크림(GS25전용 290ml 290g/EA),322051500,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,103127,브아롱 냉동산딸기퓨레(1Kg/EA),1637048,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105098,리고 마멀레이드(오렌지 907g/EA),8570,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105100,오뚜기 딸기잼(일회용 12g/EA),81478984,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105107,오뚜기 딸기잼(병 500g/EA),39423667,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105108,오뚜기 딸기잼(병 850g/EA),60561519,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105110,오뚜기 딸기잼(디스팬팩 일회용 12g/EA),95918441,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,105138,오뚜기 포도잼(병 500g/EA),3643757,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,108201,대한제당 체리파이필링(595g/EA),266940,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,108213,미스토리 파이필링(체리 595g/EA),4411347,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,109630,가림산업 딸기잼(캔 3Kg/EA),19809417,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,110044,브아롱 딸기퓨레(1Kg/EA),2012207,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,110105,브아롱 망고퓨레(1Kg/EA),9571218,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,110986,리고 땅콩버터(1Kg/EA),49747799,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,113521,대한제당 블루베리파이필링(595g/EA),5949459,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,116880,우림 사과잼(3Kg/EA),11775645,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,119153,웰가 딸기잼(캔 3Kg/EA),2383097,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,120010,진산 딸기잼(3Kg/EA),59018333,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,125118,가림산업 사과잼(캔 3Kg/EA),200004,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,126125,진산 살구잼(살구40% 3Kg/EA),185570,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,127836,오뚜기 블루베리잼(500g/EA),9513604,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,129511,우림 딸기잼(3Kg/EA),31620,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,131442,앤드로스 라즈베리리플잼(1Kg/EA),4223340,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,131565,선인 가나슈필링(서울도넛츠용 1Kg/EA),1964200,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,134077,선인 사과파이필링(3Kg/EA),11411830,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,138362,제원인터내셔널 라즈베리퓨레(1Kg/EA),679089,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,139121,이츠웰 딸기잼(딸기45% 1Kg/EA),192267826,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,141254,리고 오렌지마말레이드(907g/EA),45786,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,141441,선인 고구마필링(1Kg/EA),2506389,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,142206,리고 땅콩버터(1Kg/EA),9960,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,142222,대한제당 블루베리파이필링(NEW 595g/EA),110250,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,143763,앤드로스 블루베리리플잼(1Kg/EA),54783781,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,143764,앤드로스 딸기리플잼(1Kg/EA),52926313,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,143766,앤드로스 망고리플잼(1Kg/EA),98002967,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,144012,앤드로스 복숭아리플잼(1Kg/EA),3677326,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,145201,미스토리 파이필링(블루베리 595g/EA),5304982,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,148551,스머커스 딸기잼(14G*200입 2.8Kg/BOX),1105305,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,156956,앤드로스 블루베리리플잼(푸드빌용 1Kg/EA),8958441,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,160475,카야코리아 카야잼(브라운_판단 2.5Kg/EA),3978839,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,165271,제원인터내셔널 딸기퓨레(1Kg/EA),193201,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,167204,선인 땅콩버터(2Kg/EA),854159,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,169799,선인 라즈베리잼(2.5Kg/EA),737271,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,171733,선인 코코넛퓨레(1Kg/EA),24986,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,172054,제일식품 피넛버터(코리넛 2.4Kg/EA),10912715,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,175103,지앤엘푸드 딸기리플잼(빕스용 1Kg/EA),16504673,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,197062,앤드로스 체리리플잼(1Kg/EA),1047658,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,208088,누텔라 초콜릿잼(370g/EA),29262629,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,236806,청정원 사과잼(370g/EA),2930014,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,250132,브아롱 화이트복숭아퓨레(1Kg/EA),22500,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,250133,브아롱 코코넛퓨레(1Kg/EA),174398,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,255173,신정푸드 패션후르츠퓨레(푸드빌용 씨있음 1Kg/EA),20760216,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,264816,앤드로스 사과리플잼(1Kg/EA),909022,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,265821,앤드로스 청포도리플잼(1Kg/EA),2525771,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,265889,유천상사 딸기잼(9Kg/EA),437520,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,271075,앤드로스 애플시나몬리플잼(1Kg/EA),2828765,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,272039,크림맛살필링(송사부고로케용 1Kg/EA),116334500,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,275855,앤드로스 키위리플잼(1Kg/EA),749218,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,279812,로투스베이커리즈 로투스스프레드(400g/EA),12621545,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,280789,매일유업 누텔라초콜릿잼(210g/EA),2813315,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,282086,신진식품 바바리안필링(3Kg/EA),6998348,0,
가공식품,편의식/가공품기타,디저트류,잼/퓨레,284960,다보 딸기잼(올네츄럴 450g/EA),7217760,0,
