상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),Kearney,,,상품범주(세),
가공식품,축산가공품,계육가공품,계육가공(수입산),130537,CP 로스트스파이시윙(1Kg/EA),"11,296,318",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),130538,CP 로스트봉(1Kg/EA),"14,392,620",로스트봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),130998,하림 허브순살치킨(유통용 1Kg/EA),"49,449,059",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),139096,CP 치킨윙(텍사스_봉 1Kg/EA),"10,739,909",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),142530,재호물산 숯불양념닭꼬치(20g*40입 800g/EA),"3,128,232",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),144281,씨에이치디 숯불구이닭고기살꼬치(20g*40입 800g/EA),"25,509,501",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),144292,씨에이치디 숯불구이닭고기살꼬치(80g*20입 1.6Kg/EA),"148,936,818",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),145074,CP 치킨스테이크(텍사스 1Kg/EA),"47,842,891",치킨스테이크,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),155413,깐깐 닭꼬치(20g*40입 800g/EA),"8,030",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),156169,마니커 치킨가라아게(1Kg/EA),"11,380,859",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),161103,치즈불닭(캔즈용 와바용 500g/EA),"7,703,357",불닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),162527,영흥 숯불닭꼬치(20g*40입 800g/EA),"48,840",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),165949,청우 양념닭발(NEW_무뼈 350g/EA),"292,100",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),172567,크레잇 치킨가라아게(1Kg/EA),"461,090,337",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),174476,닭똥집튀김(체인전용 1Kg/EA),"27,140,339",닭똥집,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),178767,뼈없는닭발(유성닭발용 양념_5kg*4입 20Kg/BOX),"103,376,000",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),178884,불날개(유성닭발용 양념닭날개_6kg*2입 12Kg/BOX),"31,005,000",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),198086,뼈있는닭발(유성닭발용 NEW_양념_5kg*4입 20Kg/BOX),"62,789,200",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),204980,굿프랜즈 치킨가라아게(1Kg/EA),"161,560",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),209584,용갈삶은닭발(유성닭발용 250g*12입 택배공급용 3Kg/BOX),"206,400",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),226731,사세통상 바베큐윙스틱(1Kg/EA),"54,451,667",바베큐윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),228192,CP 크리스피순살치킨(1Kg/EA),"31,787,239",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),235555,맘스터치 시그니처순살치킨(1Kg/EA),"693,400,010",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),237366,뼈있는닭발(유성닭발용 보통매운맛_5kg*2입 10Kg/BOX),"55,194,750",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),237367,뼈없는닭발(유성닭발용 보통매운맛_5kg*2입 10Kg/BOX),"156,156,000",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),245529,프레시원 순살치킨가라아게(1Kg/EA),"404,252,667",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),255268,치킨가라아게(마싯는끼니용 1Kg/EA),"44,197,055",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),255584,치킨가라아게(가업에프씨용 NEW 1Kg/EA),"89,500",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),257812,에쓰푸드 바베큐치킨(브라질산70%+국내산30% 500g/EA),"20,499,030",치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),259829,염지순살닭(행복용 핫_5kg*2입 10Kg/BOX),"17,235,050",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),259830,염지순살닭(행복용 마일드_5kg*2입 10Kg/BOX),"926,900",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),260514,CP 스파이시치킨텐더(1Kg/EA),"68,384,540",치킨텐더,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),261701,아워홈 골든치킨가라아게(1Kg/EA),"15,248,925",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),267595,모노링크 숯불무뼈불닭발(250g/EA),"13,013,220",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),268796,닭발후라이드(유성닭발용 매운맛_300g*10입 3Kg/BOX),"300,000",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),270349,양념닭강정(XOXO용 엑소엑소 1Kg/EA),"54,055,000",닭강정,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),270521,사세통상 매콤점보닭다리(1.3Kg/EA),"1,011,600",닭다리,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),274526,매직무뼈닭발(소주한잔용 350g*20입 7Kg/BOX),"26,898,300",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),277026,에쓰푸드 바베큐치킨(XOXO용 500g/EA),"1,912,800",치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),278607,마일드염지닭순살(갑진즉석용 5Kg/EA),"54,560",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),282788,사세 닭근위튀김(1Kg/EA),"1,222,583",닭근위,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),285789,버팔로윙(고피자용 뉴올리언즈치킨윙 1Kg/EA),"57,454,430",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),285790,버팔로스틱(고피자용 뉴올리언즈치킨봉 1Kg/EA),"60,882,760",버팔로스틱,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),290307,닭정육(이심전심용 깍뚝썰기 5Kg/BOX),"2,223,000",닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),290723,양념닭갈비(풍국면용 2Kg/EA),"5,125,120",닭갈비,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),291796,쉐프스토리 버팔로윙(1Kg/EA),"16,730",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),294420,모노링크 치킨튤립가라아게(1Kg/EA),"1,709,280",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),296113,사세 치킨가라아게(크리스피 1Kg/EA),"13,684,955",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),297480,사세통상 후라이드근위(1Kg/EA),"18,928,994",후라이드근위,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),298530,버팔로봉(홍대쌀국수용 1Kg/EA),"15,335,100",버팔로봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),298581,버팔로윙(홍대쌀국수용 1Kg/EA),"12,416,100",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),310341,해다온 뉴올리언즈버팔로윙(1Kg/EA),"20,290,009",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),324766,염지닭정육(밀플랜비용 5Kg/EA),"56,000",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),326212,양념불닭(도쿄시장용 400g/EA),"12,834,830",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),330295,소디프 닭다리살꼬치(숯불데리야끼_35g*20입 700g/EA),"69,109,237",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),330296,소디프 닭다리살꼬치(숯불매콤_35g*20입 700g/EA),"27,139,138",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),330297,소디프 닭파꼬치(숯불데리야끼_35g*20입 700g/EA),"10,258,360",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),330298,소디프 닭파꼬치(숯불매콤_35g*20입 700g/EA),"12,704,323",닭꽃,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),330749,해다온 뉴올리언즈치킨봉(1Kg/EA),"105,463,406",치킨봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),331028,용푸드 매운무뼈국물닭발(도쿄시장용 400g/EA),"28,851,680",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),332168,동해 강정가라게Ⅱ(금별맥주용 1Kg/EA),"218,893,619",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),335700,하림 순살치킨가라아게(1Kg/EA),"299,383,239",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),336220,사세통상 크리스피치킨윙(1Kg/EA),"1,748,630",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),336221,사세통상 크리스피치킨봉(1Kg/EA),"1,462,920",치킨봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),336903,닭다리살(번패티번용 NEW_박스단위발주 2Kg/EA),"38,899,200",닭다리,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),339310,닭구이(더베스트용 1.5Kg/EA),"11,104,200",닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),339797,고메 순살크리스피치킨(550g/EA),"31,250,996",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),341285,베이크치킨(맛있는도전용 500g/EA),"913,000",치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),343127,마니커에프앤지 핫스파이스윙골드(1Kg/EA),"12,491,885",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),343656,염지조각정육(청춘튀겨용 2kg*6입 12Kg/BOX),"15,134,000",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),344809,소울마켓 칠성시장명물빨간양념닭불고기(800g/EA),"10,910",닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),344889,국물닭발(밀방떡볶이용 500g/EA),"27,800",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),345243,사세통상 리얼후라이드순살치킨(1Kg/EA),"3,735,400",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),345974,숯불튤립불닭발(곱떡치떡&찜꽁찜닭용 300g/EA),"49,100",닭발,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),346376,사세통상 그릴스테이크(스파이시 1.3Kg/EA),"32,171,104",그릴스테이크,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),347185,직화불닭갈비(교반용 400g/EA),"18,520",닭갈비,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),348261,순살치킨(알찬떡볶이용 1Kg/EA),"10,896,190",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),348266,양념닭갈비(홈밀용 500g/EA),"84,160",닭갈비,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),349709,치킨염지육(곱떡치떡&찜꽁찜닭용 450g*20입 9Kg/BOX),"599,400",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),349710,찜닭염장육(곱떡치떡&찜꽁찜닭용 750g*16입 12Kg/BOX),"162,200",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),349776,염지닭정육(소금_침지 2Kg/EA),"18,857,735",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),350142,염지정육(마왕강정용 박스단위_2Kg*9입 18Kg/BOX),"627,000",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),351961,크레잇 소보로순살치킨(31g±3g×32±5ea 1Kg/EA),"126,141,892",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),352674,순살치킨가라게(강다짐용 1Kg/EA),"184,125,123",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),353553,매콤치킨스틱(금별맥주용 1Kg/EA),"8,182,394",치킨스틱,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),354137,프리맥스 버팔로치킨윙(1Kg/EA),"70,390,666",치킨윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),354140,프리맥스 버팔로치킨봉(1Kg/EA),"112,167,847",치킨봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),354798,넓적닭다리(돼지게티용 150g*10입내외 1.5Kg/EA),"131,995,000",닭다리,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),354997,삼양냉동 CGV불닭토핑(150g/EA),"3,440,000",불닭토핑,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),355263,사세통상 버팔로윙플러스(1Kg/EA),"6,734,565",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),355265,사세통상 버팔로스틱플러스(1Kg/EA),"65,667,685",버팔로스틱,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),355579,비비큐 통다리바베큐(170g/EA),"6,468,000",닭다리,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),356463,정육(더맨타코용 2kg*5입 10Kg/BOX),"88,246,560",정육,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),357499,코코스 통살가라아게(타코이찌용 1Kg/EA),"24,416,540",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),358452,염지닭정육(캔즈용 NEW 1Kg/EA),"5,730,660",염지닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),359444,염장닭(탄광맥주용 NEW2 1Kg/EA),"95,676,000",염장닭,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),359865,닭갈비(정직유부용 1Kg/EA),"237,214,760",닭갈비,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),360177,크레잇 숯불향닭갈비(400g/EA),"1,581,795",닭갈비,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),368826,C순살치킨가라아게(청년다방용 1Kg/EA),"242,364,800",치킨가라아게,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),369036,C크리스피순살치킨(청년다방용 1Kg/EA),"418,500,540",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),369148,제너시스비비큐 자메이카치킨토핑(400g/EA),"63,086,022",치킨토핑,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),369153,부드러운치킨(멀티웨이용 550g*20입_11kg/BOX 550g/EA),"5,292,000",치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),369746,해마로순살치킨(이백장용 1Kg/EA),"31,341,030",순살치킨,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),369774,닭정육(키로닭강정용 1Kg/EA),"18,902,510",정육,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370281,사세통상 버팔로윙스틱(에프앤비용 1Kg/EA),"215,040,000",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370363,사세통상 버팔로윙(에프앤비용 1Kg/EA),"197,246,000",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370364,사세통상 치킨텐더(에프앤비용 1Kg/EA),"114,665,000",치킨텐더,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370520,이츠웰 버팔로윙오리지널(1Kg/EA),"166,343,178",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370523,이츠웰 버팔로봉오리지널(1Kg/EA),"313,356,873",버팔로봉,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370587,청학동 닭꼬치(저장용 80g*20입 1.6Kg/EA),"30,268,964",닭꼬치,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),370590,이츠웰 버팔로윙봉믹스오리지널(1Kg/EA),"58,567,867",버팔로윙,,,,
가공식품,축산가공품,계육가공품,계육가공(수입산),371612,C순살치킨가라아게(한경용 해마로 1Kg/EA),"525,580,600",치킨가라아게,,,,
